token,coefficient,absolute_coefficient
techniques,0.5792699053367619,0.5792699053367619
austria,0.5792696563708508,0.5792696563708508
tied,0.5792632271752939,0.5792632271752939
oh just,-0.5792397919667547,0.5792397919667547
isn lot,-0.5791722018960878,0.5791722018960878
transporting,-0.5791434404367359,0.5791434404367359
personal opinion,-0.5791209196360295,0.5791209196360295
past future,0.5790544998199934,0.5790544998199934
jail,0.5790526377597156,0.5790526377597156
film michael,0.5789772022916099,0.5789772022916099
flick really,0.5789624559316793,0.5789624559316793
totally unexpected,0.5789290175178848,0.5789290175178848
depicts,0.5789189603710215,0.5789189603710215
look nice,-0.5788549732057952,0.5788549732057952
fewer,0.5788510486667582,0.5788510486667582
calm,0.578783211107268,0.578783211107268
sexy girl,0.5787500492337584,0.5787500492337584
pretends,-0.578627490797009,0.578627490797009
sister law,-0.5786270527418085,0.5786270527418085
trafficking,0.5786094556106769,0.5786094556106769
raving,-0.5786047678957523,0.5786047678957523
years life,-0.5785448579192707,0.5785448579192707
served,-0.57854062318426,0.57854062318426
experiencing,0.5785250420185429,0.5785250420185429
half way,-0.5784991776822745,0.5784991776822745
depressing movie,0.5784923006148164,0.5784923006148164
like slow,-0.5784812439371064,0.5784812439371064
learned,0.5784647245614251,0.5784647245614251
don listen,0.5784576738353676,0.5784576738353676
genuinely creepy,0.5784297605126718,0.5784297605126718
pure entertainment,0.5784075423118562,0.5784075423118562
gasp,-0.5783349760498553,0.5783349760498553
good entertainment,0.578232368360694,0.578232368360694
parker posey,0.5782319603813012,0.5782319603813012
known,0.5781849404509609,0.5781849404509609
dickie,0.5781359711228968,0.5781359711228968
actually got,-0.5781187455277138,0.5781187455277138
duller,-0.5780955054857859,0.5780955054857859
tan,-0.5780779429879321,0.5780779429879321
tobacco,0.578034900673375,0.578034900673375
hepburn,-0.5779804095430138,0.5779804095430138
odious,-0.5779506911663866,0.5779506911663866
asterix,0.5779173261207281,0.5779173261207281
don speak,0.5778796804387099,0.5778796804387099
best actor,-0.5778075133512304,0.5778075133512304
molly shannon,-0.5777882251006627,0.5777882251006627
drives,0.5777074225437732,0.5777074225437732
quite lot,0.5776193721126024,0.5776193721126024
brisk pace,0.5775617486636302,0.5775617486636302
character make,-0.5775589950866917,0.5775589950866917
movie expect,0.5774459817865887,0.5774459817865887
fateful,0.5773581952451273,0.5773581952451273
hardcore,0.577292977256361,0.577292977256361
blood blood,-0.5771049857899614,0.5771049857899614
lucinda,0.5770160639742193,0.5770160639742193
argue,-0.5769359027758435,0.5769359027758435
somerset,0.5767988971894917,0.5767988971894917
drifts,0.5767396327284515,0.5767396327284515
imprint,0.5765652229369188,0.5765652229369188
photographers,-0.576555997130906,0.576555997130906
ll kill,0.5765278061033291,0.5765278061033291
luminous,0.576397096216637,0.576397096216637
settle,0.5763694159054742,0.5763694159054742
john hughes,-0.57631502860925,0.57631502860925
catches eye,0.5762450865716249,0.5762450865716249
bride,-0.5762405350741732,0.5762405350741732
watch movies,0.5762098593753866,0.5762098593753866
film sit,0.5761730540722801,0.5761730540722801
bracelet,0.5761136526592738,0.5761136526592738
long long,-0.5760789523856915,0.5760789523856915
luigi,-0.5759912404051182,0.5759912404051182
impacted,0.5759832246244084,0.5759832246244084
mozart,-0.5759597844022368,0.5759597844022368
gong,0.5759350620861448,0.5759350620861448
danton,0.5759253399807717,0.5759253399807717
pyun,-0.5758759182816742,0.5758759182816742
young ones,-0.575864103765806,0.575864103765806
say goodbye,0.5758231609132628,0.5758231609132628
age story,0.5758189905186911,0.5758189905186911
mawkish,-0.5758031037176918,0.5758031037176918
great opportunity,-0.5757545403091965,0.5757545403091965
bahrani,0.5756944282039284,0.5756944282039284
history channel,-0.5756903071494167,0.5756903071494167
wolverine,-0.5756269462771134,0.5756269462771134
movie brings,0.5755212320181515,0.5755212320181515
fades,-0.5754960773292943,0.5754960773292943
cat hat,-0.575457480413988,0.575457480413988
unreal,-0.5754095060632889,0.5754095060632889
offend,-0.5753978299339519,0.5753978299339519
offended,-0.5753334236188657,0.5753334236188657
silent,0.5752704613811082,0.5752704613811082
dunno,-0.5752517749323653,0.5752517749323653
longoria,0.5751580271995517,0.5751580271995517
time case,0.5751123264441359,0.5751123264441359
joy watch,0.5750970226014002,0.5750970226014002
mental illness,-0.5750811783184913,0.5750811783184913
farrell,-0.5750702139572956,0.5750702139572956
crawling,-0.5750501656529573,0.5750501656529573
billy dee,-0.5749519445190419,0.5749519445190419
integrate,0.5748959982697244,0.5748959982697244
swashbuckling,0.5748475373441233,0.5748475373441233
adam burt,0.5747954458940158,0.5747954458940158
freezing,0.5747691950812607,0.5747691950812607
catching,0.5747310118256067,0.5747310118256067
stage musical,-0.574690837819023,0.574690837819023
dvd watched,0.5746260107301288,0.5746260107301288
able make,0.5745471707695263,0.5745471707695263
remembers,0.5745047630414389,0.5745047630414389
inane,-0.5744194878283109,0.5744194878283109
wisely,-0.5744185502514259,0.5744185502514259
chose,-0.5743523722146834,0.5743523722146834
good watching,-0.5742971917920568,0.5742971917920568
extremely slow,-0.5742648121799439,0.5742648121799439
geez,-0.574244040782686,0.574244040782686
choose,-0.5742280992457494,0.5742280992457494
cracking,0.5741991600492902,0.5741991600492902
russia,-0.5741328111093831,0.5741328111093831
cycle,0.5740757539956552,0.5740757539956552
funny make,-0.5740019323062786,0.5740019323062786
occupy,-0.573957908617362,0.573957908617362
complicate,-0.5739453966572162,0.5739453966572162
heflin,0.5739290667568069,0.5739290667568069
despite obvious,0.5739214732748673,0.5739214732748673
doesn,-0.5738818093013559,0.5738818093013559
capable,-0.5737734719860169,0.5737734719860169
does story,0.5737158181686124,0.5737158181686124
background characters,0.5737134160633622,0.5737134160633622
quite original,0.5736546948369392,0.5736546948369392
boarding,-0.5736502091401888,0.5736502091401888
poignancy,0.5736130581423281,0.5736130581423281
ryan dunn,0.5736014857910844,0.5736014857910844
heights,-0.573586439759507,0.573586439759507
lead actors,0.5735576037693443,0.5735576037693443
sergei eisenstein,0.5735279194026915,0.5735279194026915
isn terrible,-0.5735119078969696,0.5735119078969696
saw child,-0.5734704296438543,0.5734704296438543
killed people,-0.5734094980865275,0.5734094980865275
depth movie,-0.5733538083374413,0.5733538083374413
rhea,0.5733395053349363,0.5733395053349363
movie work,0.5732985171457784,0.5732985171457784
japanese soldiers,0.573298016909422,0.573298016909422
sent,0.5732825037294009,0.5732825037294009
guess just,-0.5731296840889635,0.5731296840889635
uncertainty,0.5730931116901073,0.5730931116901073
institutions,0.5730525659258722,0.5730525659258722
asshole,0.5730292917646108,0.5730292917646108
movie begins,-0.573011815142341,0.573011815142341
naff,0.5730003640648722,0.5730003640648722
heartily recommend,0.5729179306737909,0.5729179306737909
disappointed just,-0.572867770337081,0.572867770337081
probably little,0.572867601525523,0.572867601525523
slows,-0.572813261833897,0.572813261833897
dour,-0.5727096473808392,0.5727096473808392
viewing film,-0.5725629216587003,0.5725629216587003
somewhat decent,-0.5724705229502656,0.5724705229502656
layered,0.5724433803409569,0.5724433803409569
retire,0.5723979889828142,0.5723979889828142
whitlam,0.5723839731027175,0.5723839731027175
just beginning,0.5723811162172783,0.5723811162172783
wandered,-0.5723621197742051,0.5723621197742051
spoke,-0.5723459939634664,0.5723459939634664
serpent,0.572344780259289,0.572344780259289
stevens,-0.5722727054080373,0.5722727054080373
essex,-0.5722721854593731,0.5722721854593731
minutes really,0.5722368620218121,0.5722368620218121
products,0.572206228468229,0.572206228468229
abysmal,-0.5721322977380239,0.5721322977380239
authentically,0.5721023230593022,0.5721023230593022
sense really,0.5720300181061732,0.5720300181061732
comebacks,-0.5719855724540162,0.5719855724540162
chuckled,-0.571968089430382,0.571968089430382
plots,-0.5719536866787933,0.5719536866787933
satirical,0.5719471479019358,0.5719471479019358
gargoyle,-0.571931265800836,0.571931265800836
candle,0.5719017744737206,0.5719017744737206
safer,0.5718184866773544,0.5718184866773544
bad girl,0.5718028573102533,0.5718028573102533
schmaltz,-0.5717533686159166,0.5717533686159166
john lithgow,-0.5716971163484649,0.5716971163484649
trimmed,0.5715493561911081,0.5715493561911081
action animation,-0.5714391068714972,0.5714391068714972
old life,0.5714265900778308,0.5714265900778308
pants,-0.5713836362212047,0.5713836362212047
porky,0.5713612339426122,0.5713612339426122
talk,-0.5713597402186723,0.5713597402186723
considerations,0.5712232505065856,0.5712232505065856
guns,-0.5711635635522434,0.5711635635522434
gone wrong,-0.571150240592294,0.571150240592294
grapes,0.5710382950678486,0.5710382950678486
suffice say,0.5710043233030992,0.5710043233030992
say single,-0.5708211016487916,0.5708211016487916
popping,0.5708098738376615,0.5708098738376615
spill,-0.570784103473431,0.570784103473431
better suited,-0.5707665589373825,0.5707665589373825
response,0.5707358869876621,0.5707358869876621
ben,0.57071054496658,0.57071054496658
laughs film,-0.5706687675993152,0.5706687675993152
characters including,0.5705299686735726,0.5705299686735726
overshadowed,-0.5705227907831578,0.5705227907831578
bout,0.5705170411552161,0.5705170411552161
pony,-0.5704859596480198,0.5704859596480198
course did,0.5703859907616101,0.5703859907616101
set standard,-0.5703448592706075,0.5703448592706075
cd,-0.5702577805331354,0.5702577805331354
just simply,-0.5701392400371834,0.5701392400371834
bad acting,-0.570108295235186,0.570108295235186
ellie,0.5700348627578883,0.5700348627578883
mind going,0.5699749061402063,0.5699749061402063
physical,0.5699160932124155,0.5699160932124155
joanne,0.5698871432936198,0.5698871432936198
main theme,0.5698041586212851,0.5698041586212851
northern,-0.5697811469318969,0.5697811469318969
eras,0.5697604358306818,0.5697604358306818
makes fun,0.5697447526874089,0.5697447526874089
does want,-0.5696780376155133,0.5696780376155133
truly awful,-0.5696733344390088,0.5696733344390088
ll end,0.569649802544414,0.569649802544414
story things,0.5696243161129045,0.5696243161129045
anal,-0.5696096066515206,0.5696096066515206
better movie,-0.5695797255383916,0.5695797255383916
liv,0.569576628973773,0.569576628973773
doesn deserve,-0.5694912701576735,0.5694912701576735
enlists,0.5694700896804611,0.5694700896804611
unintentionally hilarious,-0.5694505408612938,0.5694505408612938
hell,-0.5694304227205886,0.5694304227205886
karate,-0.5693183650102629,0.5693183650102629
movie day,0.5693118149989442,0.5693118149989442
serenity,0.5692809220694439,0.5692809220694439
shots film,0.5692779365055836,0.5692779365055836
funniest moments,0.5692225630227545,0.5692225630227545
ridicules,-0.5691444663080044,0.5691444663080044
straight faced,0.5690359645856683,0.5690359645856683
naysayers,0.5690135843890671,0.5690135843890671
like fight,-0.5689945678115947,0.5689945678115947
sponge,-0.5689521576223736,0.5689521576223736
point point,0.5687625351212148,0.5687625351212148
movie puts,0.5687609923728956,0.5687609923728956
glossed,-0.5687331564866591,0.5687331564866591
santa claus,-0.5686456158906202,0.5686456158906202
teenager,-0.5685247008226609,0.5685247008226609
belief,-0.5685152742281038,0.5685152742281038
oscar,0.5685033883434697,0.5685033883434697
indistinguishable,-0.568498778688767,0.568498778688767
bad better,0.5683151605762025,0.5683151605762025
oh right,-0.5683042033349175,0.5683042033349175
screwball,-0.5682733940324793,0.5682733940324793
overacts,-0.5682727240215666,0.5682727240215666
michelle rodriguez,0.5682553251854515,0.5682553251854515
directors movie,-0.5681400637295937,0.5681400637295937
advertising,0.5681222531005695,0.5681222531005695
make happen,0.5681122397008493,0.5681122397008493
come way,0.5681073662321231,0.5681073662321231
dodgeball,-0.5681010745395696,0.5681010745395696
kutcher,0.5680621638181812,0.5680621638181812
moby,-0.5680280884639551,0.5680280884639551
ill,-0.5680215314499873,0.5680215314499873
hayao miyazaki,0.5679742570027182,0.5679742570027182
hayao,0.5679742570027182,0.5679742570027182
jester,0.5679575016361231,0.5679575016361231
pretty accurate,-0.5679546559315999,0.5679546559315999
comedy plot,0.5679419401300889,0.5679419401300889
nada,-0.5678820391538817,0.5678820391538817
robert,-0.5678043259093172,0.5678043259093172
adversity,0.5678005178281792,0.5678005178281792
better say,-0.567765056134465,0.567765056134465
explain,-0.5677504987972982,0.5677504987972982
chewing,-0.5675987743176989,0.5675987743176989
collapse,0.5675956652981451,0.5675956652981451
interesting moments,-0.5674429799216419,0.5674429799216419
appreciation,0.5674295759273378,0.5674295759273378
cuteness,0.5674166385529456,0.5674166385529456
stupid dialogue,0.567411144496762,0.567411144496762
jet,-0.5673460586613427,0.5673460586613427
think know,0.5673254146522956,0.5673254146522956
glee,0.5673091744230143,0.5673091744230143
hysteria,-0.56729720428722,0.56729720428722
older man,0.5672806529915454,0.5672806529915454
familiar,0.5672249936043031,0.5672249936043031
protagonist,-0.5672232817565802,0.5672232817565802
orlando bloom,0.5672223681944565,0.5672223681944565
transcends,0.567212642463329,0.567212642463329
pale imitation,-0.5671287570407354,0.5671287570407354
ladd,-0.5671285500839287,0.5671285500839287
end things,-0.5670837166465754,0.5670837166465754
bullock,-0.5670568309422065,0.5670568309422065
manager,0.5670355730015769,0.5670355730015769
career,-0.5670181087683255,0.5670181087683255
realizes,0.5670061761713171,0.5670061761713171
swain,-0.5669828710632328,0.5669828710632328
criminal,0.5669331918330016,0.5669331918330016
andy devine,-0.5668949685844823,0.5668949685844823
quintet,-0.5668908009535143,0.5668908009535143
like movies,0.5668759902009527,0.5668759902009527
different seen,0.5668486285912986,0.5668486285912986
traffik,0.5668403911573228,0.5668403911573228
eon,0.5666545167651614,0.5666545167651614
start dying,-0.5666422092535708,0.5666422092535708
real person,-0.5666254121599262,0.5666254121599262
molloy,0.5666127890012883,0.5666127890012883
don realize,-0.5665236946739732,0.5665236946739732
good stuff,-0.5665117078289371,0.5665117078289371
disturbance,0.5665047316740826,0.5665047316740826
movie life,0.566461756794037,0.566461756794037
group film,-0.5664392217008835,0.5664392217008835
filipino,-0.5664049272081495,0.5664049272081495
burton,0.5663956348218175,0.5663956348218175
breast,-0.5663695564984548,0.5663695564984548
soon,0.5662665379836046,0.5662665379836046
forget,0.5662151136842216,0.5662151136842216
beings,0.5662125521439272,0.5662125521439272
permanent,0.5662054242409569,0.5662054242409569
verify,0.5661623236480634,0.5661623236480634
